Year,Month,Day,Hour,Minute,Temperature (c),Clearsky DHI (w/m2),Clearsky DNI (w/m2),Clearsky GHI (w/m2),Cloud Type,Dew Point (c),DHI (w/m2),DNI (w/m2),Fill Flag,GHI (w/m2),Relative Humidity (%),Solar Zenith Angle (degree),Surface Albedo,Pressure (mbar),Precipitable Water (cm),Wind Direction (degrees),Wind Speed (m/s),Solar Azimuth Angle (degrees),Panel Tilt (degrees),Panel Azimuth Angle (degrees)
2017,3,4,4,0,29.7,137,879,944,7,23.3,432,372,0,773,68.51,23.46,0.16,1004,5.4,61,0.8,116.7457633,21.17962866,90
2017,3,4,5,0,30.2,139,897,1016,7,23.5,462,380,0,834,67.27,12.14,0.16,1003,5.5,60,0.8,150.626086,6.024345063,90
2017,3,4,6,0,30.4,193,818,987,7,23.6,429,506,0,920,67.14,13.9,0.16,1002,5.5,62,0.7,220.5502594,9.138512652,270
2017,3,4,7,0,30.4,184,797,899,7,23.7,380,459,0,791,67.44,26.22,0.16,1001,5.6,66,0.7,246.4092898,24.28841142,270
2017,3,4,8,0,30,162,761,742,7,24.1,291,489,0,664,70.58,40.37,0.16,1001,5.6,72,0.7,255.1019734,39.40699512,270
2017,3,4,9,0,29.4,130,696,530,7,24.9,158,615,0,511,76.6,54.96,0.16,1001,5.7,74,0.7,259.2724266,54.48017744,270
2017,3,4,10,0,28.2,95,543,283,1,25.4,95,543,0,283,84.66,69.7,0.16,1002,5.7,74,0.5,261.7032011,69.49543519,270
2017,3,4,11,0,26.7,35,184,53,7,24.9,35,184,5,53,90.09,84.43,0.16,1002,5.8,81,0.4,263.2785199,14.42146201,270
2017,3,4,12,0,25.9,0,0,0,7,24.4,0,0,0,0,91.35,-9999,0.16,1003,5.8,86,0.4,264.3482038,nan,nan
2017,3,4,13,0,25.4,0,0,0,7,24.1,0,0,0,0,92.55,-9999,0.16,1004,5.8,91,0.4,265.0534274,nan,nan
2017,3,4,14,0,24.9,0,0,0,7,23.8,0,0,0,0,93.9,-9999,0.16,1004,5.8,95,0.3,265.4071712,nan,nan
2017,3,4,15,0,24.5,0,0,0,3,23.7,0,0,0,0,95.13,-9999,0.16,1005,5.7,90,0.3,265.2388078,nan,nan
2017,3,4,16,0,24.2,0,0,0,3,23.4,0,0,0,0,95.54,-9999,0.16,1004,5.7,80,0.3,263.6993952,nan,nan
2017,3,4,17,0,23.9,0,0,0,7,23.2,0,0,0,0,95.8,-9999,0.16,1004,5.6,64,0.3,251.4401888,nan,nan
2017,3,4,18,0,23.7,0,0,0,7,23,0,0,0,0,95.68,-9999,0.16,1003,5.6,48,0.3,102.500306,nan,nan
2017,3,4,19,0,23.5,0,0,0,7,22.8,0,0,0,0,95.67,-9999,0.16,1003,5.6,34,0.3,95.62090893,nan,nan
2017,3,4,20,0,23.3,0,0,0,7,22.6,0,0,0,0,95.84,-9999,0.16,1003,5.5,23,0.3,94.52818689,nan,nan
2017,3,4,21,0,23.2,0,0,0,7,22.4,0,0,0,0,95.49,-9999,0.16,1003,5.5,19,0.4,94.48998894,nan,nan
2017,3,4,22,0,23,0,0,0,7,22.3,0,0,0,0,95.88,-9999,0.16,1004,5.5,18,0.4,94.90765892,nan,nan
2017,3,4,23,0,23.1,0,0,0,7,22.4,0,0,0,0,95.58,-9999,0.16,1004,5.5,21,0.5,95.66165892,nan,nan
2017,3,5,0,0,24.1,50,303,96,7,23,6,0,3,6,93.55,81.35,0.17,1005,5.4,23,0.9,96.78762746,23.32137536,90
2017,3,5,1,0,25.5,97,614,341,7,23.5,14,0,3,14,88.67,66.58,0.17,1006,5.4,29,1,98.4522497,66.34496826,90
2017,3,5,2,0,27.3,119,758,588,7,23.1,31,0,0,31,77.65,51.84,0.17,1006,5.4,35,1,101.061931,51.31658567,90
2017,3,5,3,0,29,130,837,796,7,23.1,233,10,0,241,70.33,37.28,0.17,1005,5.4,40,0.9,105.6823253,36.23535199,90
2017,3,5,4,0,30.1,138,878,944,7,23.2,479,154,0,620,66.69,23.24,0.17,1004,5.3,45,0.8,115.9314421,21.11329204,90
2017,3,5,5,0,30.8,143,891,1016,7,23.4,500,320,0,813,64.64,11.78,0.17,1003,5.4,52,0.7,149.9309629,5.965285638,90
2017,3,5,6,0,31,171,851,998,7,23.4,436,465,0,888,64.15,13.64,0.17,1002,5.4,58,0.5,221.7948711,9.189997538,270
2017,3,5,7,0,30.9,169,822,907,1,23.5,169,822,0,907,64.85,26.12,0.17,1001,5.4,64,0.5,247.264826,24.3325869,270
2017,3,5,8,0,30.4,164,763,745,7,23.7,275,534,0,682,67.66,40.33,0.17,1001,5.5,83,0.4,255.7011935,39.44467309,270
2017,3,5,9,0,29.8,144,668,527,7,24.5,217,436,0,467,73.44,54.95,0.17,1001,5.6,94,0.4,259.7486906,54.51264124,270
2017,3,5,10,0,28.6,109,486,278,7,25.1,123,349,0,244,81.46,69.7,0.17,1002,5.7,89,0.4,262.1189956,69.52431914,270
2017,3,5,11,0,27,37,138,50,6,25.1,37,138,5,50,89.24,84.45,0.17,1003,5.7,89,0.3,263.6698548,14.34892092,270
2017,3,5,12,0,26.2,0,0,0,7,24.7,0,0,0,0,91.65,-9999,0.17,1003,5.7,89,0.3,264.7424467,nan,nan
2017,3,5,13,0,25.7,0,0,0,1,24.4,0,0,0,0,92.38,-9999,0.17,1004,5.6,80,0.3,265.479376,nan,nan
2017,3,5,14,0,25.4,0,0,0,3,24.1,0,0,0,0,92.54,-9999,0.17,1004,5.5,50,0.3,265.907021,nan,nan
2017,3,5,15,0,25,0,0,0,7,23.9,0,0,0,0,93.41,-9999,0.17,1005,5.4,26,0.3,265.8974526,nan,nan
2017,3,5,16,0,24.6,0,0,0,7,23.6,0,0,0,0,94.2,-9999,0.17,1004,5.4,23,0.3,264.7699249,nan,nan
2017,3,5,17,0,24.2,0,0,0,7,23.4,0,0,0,0,95.21,-9999,0.17,1004,5.3,336,0.3,254.7598554,nan,nan
2017,3,5,18,0,23.9,0,0,0,7,23.2,0,0,0,0,95.66,-9999,0.17,1003,5.3,322,0.3,100.0659918,nan,nan
2017,3,5,19,0,23.7,0,0,0,7,23,0,0,0,0,95.69,-9999,0.17,1003,5.3,333,0.3,94.66668302,nan,nan
2017,3,5,20,0,23.5,0,0,0,1,22.9,0,0,0,0,96.23,-9999,0.17,1003,5.3,345,0.2,93.91239049,nan,nan
2017,3,5,21,0,23.4,0,0,0,3,22.7,0,0,0,0,96.01,-9999,0.17,1003,5.2,354,0.3,94.01241764,nan,nan
2017,3,5,22,0,23.3,0,0,0,7,22.6,0,0,0,0,95.6,-9999,0.17,1004,5.1,359,0.3,94.49544255,nan,nan
2017,3,5,23,0,23.3,0,0,0,3,22.5,0,0,0,0,95.55,-9999,0.17,1004,5,5,0.4,95.27675137,nan,nan
2017,3,6,0,0,24.4,46,356,100,3,23.4,29,0,3,29,94.15,81.26,0.16,1005,4.9,10,0.6,96.40300947,23.58173178,90
2017,3,6,1,0,25.7,84,664,349,3,24,120,0,3,120,90.33,66.47,0.16,1005,4.7,11,0.7,98.0414281,66.26163725,90
2017,3,6,2,0,27.6,105,796,598,3,24,220,15,0,229,80.6,51.72,0.16,1005,4.6,11,0.8,100.589511,51.23675602,90
2017,3,6,3,0,29.3,155,801,794,1,23.7,155,801,0,794,72.07,37.12,0.16,1005,4.4,16,0.8,105.0876962,36.16069883,90
2017,3,6,4,0,30.3,159,854,945,1,23.6,159,854,0,945,67.6,23.02,0.16,1004,4.4,17,0.8,115.1016602,21.04510182,90
2017,3,6,5,0,30.8,163,872,1017,7,23.5,453,400,0,844,65.03,11.42,0.16,1003,4.4,16,0.8,149.1974633,5.904386869,90
2017,3,6,6,0,31,173,854,1004,7,23.3,437,464,0,888,63.65,13.4,0.16,1002,4.4,14,0.8,223.0950936,9.243309857,270
2017,3,6,7,0,30.9,167,830,913,0,23.4,167,830,0,913,64.27,26.03,0.16,1002,4.5,13,0.7,248.1306437,24.37857912,270
2017,3,6,8,0,30.5,160,775,751,0,23.5,160,775,0,751,66.25,40.3,0.16,1001,4.5,13,0.6,256.3040105,39.4841577,270
2017,3,6,9,0,29.8,140,680,531,1,24.2,140,680,0,531,71.92,54.94,0.16,1001,4.6,15,0.5,260.2270106,54.54690182,270
2017,3,6,10,0,28.8,103,517,282,0,24.7,103,517,0,282,78.51,69.72,0.16,1002,4.6,11,0.3,262.5363602,69.55498892,270
2017,3,6,11,0,27.3,36,171,52,1,24.6,36,171,0,52,85.3,84.48,0.16,1002,4.5,11,0.2,264.0626289,14.27174303,270
2017,3,6,12,0,26.5,0,0,0,0,24.2,0,0,0,0,87.02,-9999,0.16,1003,4.4,10,0.2,265.1381984,nan,nan
2017,3,6,13,0,25.9,0,0,0,7,24,0,0,0,0,89.16,-9999,0.16,1003,4.4,17,0.2,265.9071131,nan,nan
2017,3,6,14,0,25.2,0,0,0,3,23.7,0,0,0,0,91.67,-9999,0.16,1004,4.3,33,0.3,266.4093177,nan,nan
2017,3,6,15,0,24.7,0,0,0,1,23.5,0,0,0,0,92.87,-9999,0.16,1004,4.3,47,0.3,266.560257,nan,nan
2017,3,6,16,0,24.2,0,0,0,7,23.2,0,0,0,0,93.94,-9999,0.16,1004,4.2,52,0.4,265.8515933,nan,nan
2017,3,6,17,0,23.8,0,0,0,7,22.9,0,0,0,0,94.75,-9999,0.16,1004,4.2,52,0.5,258.2584235,nan,nan
2017,3,6,18,0,23.5,0,0,0,1,22.7,0,0,0,0,95.1,-9999,0.16,1003,4.1,62,0.5,97.61878044,nan,nan
2017,3,6,19,0,23.4,0,0,0,7,22.4,0,0,0,0,94.38,-9999,0.16,1003,4.1,77,0.5,93.71212288,nan,nan
2017,3,6,20,0,23.2,0,0,0,3,22.2,0,0,0,0,94.07,-9999,0.16,1003,4.1,93,0.5,93.29601675,nan,nan
2017,3,6,21,0,23.1,0,0,0,3,22,0,0,0,0,93.76,-9999,0.16,1003,4.1,95,0.5,93.53411402,nan,nan
2017,3,6,22,0,23,0,0,0,3,21.9,0,0,0,0,93.52,-9999,0.16,1004,4.1,81,0.5,94.08237015,nan,nan
2017,3,6,23,0,23,0,0,0,7,21.9,0,0,0,0,93.4,-9999,0.16,1005,4.1,61,0.5,94.89082828,nan,nan
2017,3,7,0,0,24.6,59,214,92,7,23.2,29,0,3,29,91.77,81.16,0.17,1005,4,51,0.7,96.0171177,23.84909841,90
2017,3,7,1,0,26.8,134,490,331,6,23.2,149,20,0,157,80.56,66.37,0.17,1006,4,40,0.8,97.62885834,66.17648009,90
2017,3,7,2,0,28.2,174,642,573,7,22.5,271,61,0,309,71.13,51.59,0.17,1006,4,31,0.7,100.1143361,51.15512354,90
2017,3,7,3,0,29.5,202,723,780,7,22,400,176,0,541,64.26,36.97,0.17,1005,4,22,0.7,104.4876353,36.08426316,90
2017,3,7,4,0,30.4,226,758,925,7,22.2,463,291,0,731,61.79,22.81,0.17,1004,4.1,13,0.7,114.2562091,20.97514573,90
2017,3,7,5,0,30.9,245,761,992,7,22.5,471,365,0,830,60.96,11.06,0.17,1003,4.2,9,0.7,148.4215615,5.841735453,90
2017,3,7,6,0,31.1,255,745,980,6,22.7,491,313,0,796,61.05,13.16,0.17,1003,4.3,8,0.7,224.4520427,9.298364305,270
2017,3,7,7,0,30.9,258,699,886,6,22.8,452,276,0,700,62.27,25.94,0.17,1002,4.4,9,0.6,249.0061039,24.42630439,270
2017,3,7,8,0,30.3,239,634,723,7,23.2,335,386,0,630,65.85,40.27,0.17,1002,4.5,15,0.6,256.9101014,39.52536695,270
2017,3,7,9,0,29.6,192,557,512,6,24.2,256,246,0,398,72.65,54.94,0.17,1002,4.5,22,0.5,260.7071865,54.58287877,270
2017,3,7,10,0,28.6,132,394,268,7,24.7,141,166,0,198,79.53,69.73,0.17,1002,4.6,33,0.4,262.9551485,69.58736552,270
2017,3,7,11,0,27,35,99,45,7,24.6,35,99,5,45,86.56,84.5,0.17,1003,4.6,60,0.3,264.4567213,14.19014902,270
2017,3,7,12,0,26.2,0,0,0,6,24.2,0,0,0,0,88.63,-9999,0.17,1004,4.7,87,0.3,265.5353488,nan,nan
2017,3,7,13,0,25.6,0,0,0,7,24,0,0,0,0,90.77,-9999,0.17,1005,4.7,98,0.4,266.3365277,nan,nan
2017,3,7,14,0,25,0,0,0,7,23.8,0,0,0,0,92.86,-9999,0.17,1005,4.7,97,0.4,266.9139329,nan,nan
2017,3,7,15,0,24.6,0,0,0,7,23.5,0,0,0,0,93.66,-9999,0.17,1006,4.7,94,0.4,267.2270284,nan,nan
2017,3,7,16,0,24.1,0,0,0,7,23.2,0,0,0,0,94.97,-9999,0.17,1006,4.7,87,0.4,266.9438375,nan,nan
2017,3,7,17,0,23.8,0,0,0,0,22.9,0,0,0,0,94.87,-9999,0.17,1005,4.6,74,0.4,261.9254037,nan,nan
2017,3,7,18,0,23.4,0,0,0,3,22.6,0,0,0,0,95.07,-9999,0.17,1004,4.5,61,0.5,95.16941691,nan,nan
2017,3,7,19,0,23.2,0,0,0,3,22.4,0,0,0,0,95.01,-9999,0.17,1004,4.4,45,0.5,92.75814442,nan,nan
2017,3,7,20,0,22.9,0,0,0,3,22.1,0,0,0,0,95.49,-9999,0.17,1003,4.3,31,0.5,92.6793989,nan,nan
2017,3,7,21,0,22.7,0,0,0,1,21.9,0,0,1,0,95.34,-9999,0.17,1003,4.2,25,0.5,93.05526793,nan,nan
2017,3,7,22,0,22.4,0,0,0,1,21.7,0,0,0,0,95.76,-9999,0.17,1004,4.1,26,0.5,93.66857544,nan,nan
2017,3,7,23,0,22.6,0,0,0,1,21.8,0,0,0,0,95.12,-9999,0.17,1004,4,31,0.6,94.50399657,nan,nan
2017,3,8,0,0,24.1,57,252,96,1,23,57,252,0,96,93.31,81.07,0.16,1005,3.9,35,0.9,95.6300455,24.123302,90
2017,3,8,1,0,25.8,122,539,339,3,23.5,27,0,3,27,86.91,66.26,0.16,1005,3.8,42,1,97.21462754,66.0895902,90
2017,3,8,2,0,27.6,160,683,585,3,23.3,262,45,3,290,77.47,51.47,0.16,1005,3.8,45,0.9,99.63649088,51.07178206,90
2017,3,8,3,0,29.4,168,787,799,3,23.3,401,155,0,525,69.56,36.82,0.16,1005,3.8,42,0.8,103.8822121,36.00613869,90
2017,3,8,4,0,30.5,186,819,942,7,23.5,399,445,0,810,66.19,22.59,0.16,1005,3.9,33,0.7,113.394893,20.9035169,90
2017,3,8,5,0,31.1,198,826,1009,7,23.6,442,442,0,876,64.53,10.69,0.16,1004,4.1,25,0.7,147.5986994,5.777423508,90
2017,3,8,6,0,31.2,208,808,996,0,23.7,208,808,0,996,64.51,12.93,0.16,1003,4.3,19,0.7,225.866625,9.355070105,270
2017,3,8,7,0,31,194,792,907,0,23.8,194,792,0,907,65.67,25.86,0.16,1002,4.4,16,0.7,249.8905435,24.47567349,270
2017,3,8,8,0,30.4,170,756,746,0,24.1,170,756,0,746,69.21,40.24,0.16,1002,4.6,23,0.6,257.5191439,39.56821324,270
2017,3,8,9,0,29.8,138,682,530,0,24.8,138,682,0,530,74.38,54.94,0.16,1002,4.8,33,0.5,261.1890213,54.62048607,270
2017,3,8,10,0,28.7,100,523,281,7,25.4,116,390,0,251,82.57,69.75,0.16,1002,4.9,46,0.4,263.3752166,69.62136434,270
2017,3,8,11,0,27.1,35,170,51,7,25.4,35,170,5,51,90.51,84.53,0.16,1003,4.9,60,0.3,264.8520134,14.10437432,270
2017,3,8,12,0,26.3,0,0,0,0,25,0,0,0,0,92.46,-9999,0.16,1003,5,70,0.3,265.9337894,nan,nan
2017,3,8,13,0,25.8,0,0,0,3,24.6,0,0,0,0,93.17,-9999,0.16,1004,5,76,0.3,266.7675098,nan,nan
2017,3,8,14,0,25.3,0,0,0,3,24.3,0,0,0,0,94.04,-9999,0.16,1005,5,80,0.4,267.4207382,nan,nan
2017,3,8,15,0,24.9,0,0,0,1,23.9,0,0,0,0,94.27,-9999,0.16,1005,4.9,80,0.4,267.8975695,nan,nan
2017,3,8,16,0,24.4,0,0,0,0,23.5,0,0,0,0,94.62,-9999,0.16,1005,4.8,77,0.4,268.0460499,nan,nan
2017,3,8,17,0,23.9,0,0,0,1,23.1,0,0,0,0,95.39,-9999,0.16,1004,4.7,72,0.4,265.7438985,nan,nan
2017,3,8,18,0,23.5,0,0,0,1,22.8,0,0,0,0,95.76,-9999,0.16,1004,4.6,67,0.4,92.72859103,nan,nan
2017,3,8,19,0,23.2,0,0,0,1,22.4,0,0,0,0,95.25,-9999,0.16,1003,4.5,65,0.4,91.8056386,nan,nan
2017,3,8,20,0,22.9,0,0,0,1,22.1,0,0,0,0,95.37,-9999,0.16,1003,4.5,66,0.4,92.06285975,nan,nan
2017,3,8,21,0,22.7,0,0,0,0,21.9,0,0,0,0,95.28,-9999,0.16,1003,4.5,64,0.4,92.57606289,nan,nan
2017,3,8,22,0,22.5,0,0,0,3,21.7,0,0,0,0,95.25,-9999,0.16,1004,4.5,61,0.4,93.25418765,nan,nan
2017,3,8,23,0,22.6,0,0,0,0,21.6,0,0,0,0,94.37,-9999,0.16,1004,4.5,56,0.6,94.11635961,nan,nan
2017,3,9,0,0,23.8,55,285,99,3,21.9,7,0,3,7,89.12,80.98,0.16,1005,4.4,54,1,95.24188335,24.40415454,90
2017,3,9,1,0,25.3,110,579,344,1,21.9,110,579,0,344,81.39,66.15,0.16,1005,4.4,57,1.1,96.79882068,66.00106568,90
2017,3,9,2,0,27,141,717,589,3,21.7,221,15,0,231,72.99,51.35,0.16,1005,4.4,62,1.2,99.15605894,50.98683009,90
2017,3,9,3,0,28.3,173,770,791,3,21.7,376,71,0,433,67.54,36.67,0.16,1005,4.5,62,1.1,103.2714991,35.92642379,90
2017,3,9,4,0,29.2,195,800,935,3,21.8,482,194,0,661,64.6,22.39,0.16,1004,4.5,55,0.9,112.5175322,20.83031311,90
2017,3,9,5,0,29.8,204,813,1005,0,22.1,204,813,0,1005,63.42,10.33,0.16,1004,4.6,41,0.7,146.72371,5.711547829,90
2017,3,9,6,0,30,204,811,995,0,22.4,204,811,0,995,63.94,12.7,0.16,1002,4.6,28,0.7,227.3394994,9.413331771,270
2017,3,9,7,0,29.8,197,784,903,0,22.8,197,784,0,903,65.97,25.79,0.16,1002,4.7,19,0.7,250.7832787,24.52659245,270
2017,3,9,8,0,29.3,177,740,742,7,23.3,267,559,0,694,70.05,40.22,0.16,1001,4.8,19,0.7,258.1308173,39.6126042,270
2017,3,9,9,0,28.8,147,661,526,7,24.1,182,541,0,493,75.91,54.95,0.16,1001,4.8,25,0.7,261.6723209,54.65963288,270
2017,3,9,10,0,27.7,103,506,278,7,24.7,119,370,0,247,83.61,69.77,0.16,1002,4.8,38,0.5,263.7964238,69.6568959,270
2017,3,9,11,0,26,34,162,50,7,24.5,34,162,5,50,91.25,84.56,0.16,1002,4.9,58,0.3,265.248389,14.01466685,270
2017,3,9,12,0,25.1,0,0,0,7,24,0,0,0,0,93.69,-9999,0.16,1003,4.9,72,0.3,266.333414,nan,nan
2017,3,9,13,0,24.6,0,0,0,0,23.7,0,0,0,0,94.53,-9999,0.16,1004,4.8,75,0.3,267.199951,nan,nan
2017,3,9,14,0,24.1,0,0,0,3,23.3,0,0,0,0,95.26,-9999,0.16,1004,4.8,72,0.4,267.9296051,nan,nan
2017,3,9,15,0,23.7,0,0,0,1,22.9,0,0,0,0,95.39,-9999,0.16,1004,4.8,66,0.4,268.5716774,nan,nan
2017,3,9,16,0,23.2,0,0,0,0,22.6,0,0,0,0,96.2,-9999,0.16,1004,4.7,56,0.4,269.1575776,nan,nan
2017,3,9,17,0,22.9,0,0,0,0,22.3,0,0,0,0,96.15,-9999,0.16,1004,4.7,47,0.4,269.6902939,nan,nan
2017,3,9,18,0,22.6,0,0,0,1,21.9,0,0,0,0,96.08,-9999,0.16,1003,4.6,42,0.3,90.30667103,nan,nan
2017,3,9,19,0,22.4,0,0,0,0,21.7,0,0,0,0,95.63,-9999,0.16,1003,4.6,35,0.4,90.85546668,nan,nan
2017,3,9,20,0,22.2,0,0,0,0,21.4,0,0,0,0,95.39,-9999,0.16,1003,4.6,32,0.4,91.4467108,nan,nan
2017,3,9,21,0,22.1,0,0,0,0,21.2,0,0,0,0,94.85,-9999,0.16,1003,4.7,29,0.5,92.09667583,nan,nan
2017,3,9,22,0,22,0,0,0,0,21.1,0,0,0,0,94.62,-9999,0.16,1004,4.7,27,0.5,92.83933135,nan,nan
2017,3,9,23,0,22.2,0,0,0,1,21.3,0,0,0,0,94.59,-9999,0.16,1004,4.7,29,0.6,93.72801726,nan,nan
2017,3,10,0,0,24,48,360,105,1,22.8,48,360,0,105,93.06,80.88,0.16,1005,4.8,41,0.9,94.852719,24.69145564,90
2017,3,10,1,0,25.9,89,651,354,1,23.3,89,651,0,354,85.7,66.05,0.16,1006,4.8,46,1,96.38152078,65.91100837,90
2017,3,10,2,0,27.8,113,777,600,3,22.5,287,240,0,437,72.86,51.22,0.16,1006,4.9,43,1,98.67312327,50.90036978,90
2017,3,10,3,0,28.9,138,828,803,1,22.5,138,828,0,803,68.61,36.52,0.16,1005,4.9,41,0.9,102.6555724,35.84522043,90
2017,3,10,4,0,29.9,145,870,950,1,22.9,145,870,0,950,66.16,22.18,0.16,1004,4.9,39,0.8,111.6239668,20.75563574,90
2017,3,10,5,0,30.6,148,886,1021,0,23.1,148,886,0,1021,64.42,9.97,0.16,1003,4.9,35,0.7,145.79073,5.64420883,90
2017,3,10,6,0,30.9,176,845,1001,1,23.2,176,845,0,1001,63.79,12.49,0.16,1002,5,30,0.6,228.871037,9.473050175,270
2017,3,10,7,0,30.9,166,827,911,0,23.4,166,827,0,911,64.28,25.73,0.16,1002,5.1,26,0.6,251.6836087,24.57896362,270
2017,3,10,8,0,30.4,150,786,750,0,23.6,150,786,0,750,67.24,40.21,0.16,1001,5.1,30,0.6,258.7448044,39.65844376,270
2017,3,10,9,0,29.6,124,709,531,0,24.3,124,709,0,531,73.09,54.96,0.16,1001,5.2,40,0.5,262.1568953,54.70022462,270
2017,3,10,10,0,28.6,94,543,282,0,24.9,94,543,0,282,80.61,69.79,0.16,1002,5.3,53,0.4,264.2186325,69.69386699,270
2017,3,10,11,0,27,34,177,51,0,25.1,34,177,0,51,89.25,84.59,0.16,1002,5.3,73,0.2,265.6457345,13.92128386,270
2017,3,10,12,0,26.3,0,0,0,0,24.8,0,0,0,0,91.47,-9999,0.16,1003,5.4,90,0.2,266.7341181,nan,nan
2017,3,10,13,0,25.8,0,0,0,0,24.5,0,0,0,0,92.68,-9999,0.16,1004,5.4,92,0.2,267.633744,nan,nan
2017,3,10,14,0,25.4,0,0,0,3,24.2,0,0,1,0,93.17,-9999,0.16,1005,5.3,89,0.2,268.4404046,nan,nan
2017,3,10,15,0,25,0,0,0,3,23.9,0,0,0,0,93.47,-9999,0.16,1005,5.2,83,0.3,269.2491437,nan,nan
2017,3,10,16,0,24.5,0,0,0,1,23.5,0,0,0,0,94.44,-9999,0.16,1005,5.1,73,0.3,270.2777223,nan,nan
2017,3,10,17,0,24.1,0,0,0,1,23.2,0,0,0,0,94.96,-9999,0.16,1004,5,66,0.4,273.7345409,nan,nan
2017,3,10,18,0,23.7,0,0,0,0,23,0,0,0,0,95.6,-9999,0.16,1004,4.9,63,0.4,87.91345966,nan,nan
2017,3,10,19,0,23.3,0,0,0,1,22.6,0,0,0,0,96.08,-9999,0.16,1003,4.8,59,0.4,89.90845676,nan,nan
2017,3,10,20,0,23.1,0,0,0,0,22.4,0,0,0,0,95.79,-9999,0.16,1003,4.8,50,0.5,90.83125193,nan,nan
2017,3,10,21,0,22.8,0,0,0,1,22.2,0,0,0,0,96.31,-9999,0.16,1004,4.7,44,0.5,91.61727715,nan,nan
2017,3,10,22,0,22.7,0,0,0,0,22,0,0,0,0,95.77,-9999,0.16,1004,4.7,43,0.5,92.42412676,nan,nan
2017,3,10,23,0,22.9,0,0,0,0,21.9,0,0,0,0,94.18,-9999,0.16,1005,4.7,42,0.6,93.33906617,nan,nan
2017,3,11,0,0,24.5,55,303,104,0,22.3,55,303,0,104,87.36,80.78,0.16,1006,4.6,45,0.8,94.46263785,24.98499564,90
2017,3,11,1,0,26.5,101,611,350,1,22.4,101,611,0,350,78.15,65.94,0.16,1006,4.6,45,0.8,95.96280946,65.81952263,90
2017,3,11,2,0,28.3,128,748,598,1,22.9,128,748,0,598,72.4,51.1,0.16,1006,4.6,47,0.7,98.18776717,50.81250576,90
2017,3,11,3,0,29.7,150,810,803,3,23.4,403,159,0,531,69.04,36.37,0.16,1006,4.7,50,0.7,102.0345132,35.76263303,90
2017,3,11,4,0,30.7,163,846,947,0,23.8,163,846,0,947,66.84,21.98,0.16,1005,4.7,50,0.6,110.7140628,20.67958857,90
2017,3,11,5,0,31.3,170,858,1016,0,24.1,170,858,0,1016,65.54,9.61,0.16,1004,4.8,45,0.5,144.7931023,5.575509315,90
2017,3,11,6,0,31.5,176,845,1002,0,24.1,176,845,0,1002,64.91,12.29,0.16,1003,4.9,44,0.4,230.4612776,9.53412379,270
2017,3,11,7,0,31.5,171,820,910,0,24.1,171,820,0,910,64.87,25.67,0.16,1003,5,48,0.3,252.5908192,24.63268696,270
2017,3,11,8,0,31,157,772,747,0,24.2,157,772,0,747,67.01,40.2,0.16,1002,5.1,83,0.1,259.3607915,39.70563339,270
2017,3,11,9,0,30.3,138,679,528,0,24.7,138,679,0,528,72.15,54.97,0.16,1002,5.2,180,0.2,262.6425582,54.74216427,270
2017,3,11,10,0,29.4,106,495,277,0,25.3,106,495,0,277,78.5,69.82,0.16,1003,5.2,188,0.3,264.641708,69.73218195,270
2017,3,11,11,0,28,36,140,49,0,25.5,36,140,0,49,86.52,84.62,0.16,1003,5.2,180,0.3,266.0439387,13.8244884,270
2017,3,11,12,0,27.2,0,0,0,0,25.2,0,0,0,0,88.81,-9999,0.16,1004,5.3,170,0.3,267.1357989,nan,nan
2017,3,11,13,0,26.6,0,0,0,0,24.9,0,0,0,0,90.55,-9999,0.16,1005,5.2,153,0.3,268.0687821,nan,nan
2017,3,11,14,0,26,0,0,0,0,24.7,0,0,0,0,92.33,-9999,0.16,1006,5.1,137,0.3,268.9530068,nan,nan
2017,3,11,15,0,25.5,0,0,0,0,24.3,0,0,0,0,93.25,-9999,0.16,1006,5,124,0.3,269.9297531,nan,nan
2017,3,11,16,0,25.1,0,0,0,0,24,0,0,0,0,93.54,-9999,0.16,1005,4.9,113,0.2,271.405739,nan,nan
2017,3,11,17,0,24.8,0,0,0,0,23.7,0,0,0,0,93.4,-9999,0.16,1005,4.8,101,0.2,277.8411335,nan,nan
2017,3,11,18,0,24.4,0,0,0,0,23.4,0,0,0,0,94.25,-9999,0.16,1004,4.8,83,0.2,85.55798681,nan,nan
2017,3,11,19,0,24.1,0,0,0,3,23.2,0,0,0,0,94.7,-9999,0.16,1004,4.7,82,0.2,88.96540166,nan,nan
2017,3,11,20,0,23.8,0,0,0,1,22.9,0,0,0,0,94.98,-9999,0.16,1004,4.7,76,0.2,90.21677168,nan,nan
2017,3,11,21,0,23.6,0,0,0,1,22.7,0,0,0,0,94.79,-9999,0.16,1004,4.6,56,0.2,91.13803131,nan,nan
2017,3,11,22,0,23.4,0,0,0,1,22.5,0,0,0,0,94.93,-9999,0.16,1005,4.6,29,0.3,92.00869031,nan,nan
2017,3,11,23,0,23.5,0,0,0,0,22.5,0,0,0,0,94.35,-9999,0.16,1005,4.6,40,0.2,92.94960043,nan,nan
2017,3,12,0,0,25,69,149,94,0,22.7,69,149,0,94,87.19,80.68,0.16,1006,4.6,150,0.3,94.07172369,25.28455882,90
2017,3,12,1,0,26.4,149,452,334,1,23,149,452,0,334,81.54,65.83,0.16,1007,4.6,172,0.5,95.54276776,65.72671414,90
