Year,Month,Day,Hour,Minute,Temperature (c),Clearsky DHI (w/m2),Clearsky DNI (w/m2),Clearsky GHI (w/m2),Cloud Type,Dew Point (c),DHI (w/m2),DNI (w/m2),Fill Flag,GHI (w/m2),Relative Humidity (%),Solar Zenith Angle (degree),Surface Albedo,Pressure (mbar),Precipitable Water (cm),Wind Direction (degrees),Wind Speed (m/s),Solar Azimuth Angle (degrees),Panel Tilt (degrees),Panel Azimuth Angle (degrees)
2018,9,8,11,0,27.1,32,118,43,7,25.6,32,118,5,43,91.3,85.03,0.18,994,6.1,141,0.3,274.4836422,12.76304221,270
2018,9,8,12,0,26.8,0,0,0,7,25.2,0,0,0,0,90.77,-9999,0.18,995,6,111,0.4,278.6586111,nan,nan
2018,9,8,13,0,26.4,0,0,0,7,25.1,0,0,0,0,92.31,-9999,0.18,995,6,83,0.5,283.5998134,nan,nan
2018,9,8,14,0,26,0,0,0,7,24.9,0,0,0,0,93.59,-9999,0.18,996,5.9,74,0.6,290.1983021,nan,nan
2018,9,8,15,0,25.6,0,0,0,7,24.8,0,0,0,0,95.47,-9999,0.18,996,6,76,0.7,300.2882338,nan,nan
2018,9,8,16,0,25.3,0,0,0,7,24.7,0,0,0,0,96.56,-9999,0.18,996,6,81,0.7,318.1430813,nan,nan
2018,9,8,17,0,25.1,0,0,0,7,24.6,0,0,0,0,96.89,-9999,0.18,996,5.9,80,0.8,350.7623103,nan,nan
2018,9,8,18,0,24.9,0,0,0,7,24.4,0,0,0,0,97.14,-9999,0.18,995,5.9,80,0.8,29.13666711,nan,nan
2018,9,8,19,0,24.7,0,0,0,7,24.3,0,0,0,0,97.42,-9999,0.18,995,5.9,82,0.9,53.03946901,nan,nan
2018,9,8,20,0,24.5,0,0,0,7,24.1,0,0,0,0,97.66,-9999,0.18,995,5.9,77,0.9,65.92706826,nan,nan
2018,9,8,21,0,24.3,0,0,0,7,24,0,0,0,0,98.09,-9999,0.18,995,5.9,63,0.9,73.8094399,nan,nan
2018,9,8,22,0,24.2,0,0,0,7,23.9,0,0,0,0,98.07,-9999,0.18,996,5.9,51,0.9,79.37896987,nan,nan
2018,9,8,23,0,24.4,0,0,0,7,24,0,0,0,0,97.87,-9999,0.18,996,5.9,45,1,83.84765203,nan,nan
2018,9,9,0,0,25.5,65,395,152,7,24.7,75,241,3,128,95.18,77.31,0.18,997,5.9,42,1.6,87.885666,37.6215438,90
2018,9,9,1,0,26.8,104,624,388,7,25.2,180,274,0,305,91.04,62.92,0.18,997,6,51,1.8,92.01971083,62.90426728,90
2018,9,9,2,0,28,129,731,613,7,25,274,356,0,510,83.96,48.55,0.18,998,6,61,2.1,96.93069417,48.34156705,90
2018,9,9,3,0,28.6,148,785,796,7,24.8,402,215,0,580,79.97,34.37,0.18,998,6.1,68,2,104.0662979,33.55888621,90
2018,9,9,4,0,28.9,161,813,920,4,24.7,459,277,0,718,77.99,20.86,0.18,998,6.2,73,2,118.2345979,18.5586422,90
2018,9,9,5,0,29,166,822,973,7,24.5,431,426,0,848,76.79,11.03,0.18,997,6.2,74,2,162.1982121,3.40972374,90
2018,9,9,6,0,28.8,179,798,948,7,24.4,417,446,0,846,77.32,15.54,0.18,997,6.2,71,2,228.555359,11.77075796,270
2018,9,9,7,0,28.6,171,775,854,7,24.4,423,86,0,499,78.22,28.18,0.18,997,6.2,68,2,250.9343261,26.85547317,270
2018,9,9,8,0,28.2,154,730,695,6,24.5,222,10,0,230,80.24,42.17,0.18,996,6.1,67,1.8,260.1663379,41.74927151,270
2018,9,9,9,0,27.7,132,642,486,9,24.7,28,0,0,28,83.78,56.49,0.18,996,6,70,1.5,265.7910584,56.41794667,270
2018,9,9,10,0,27,95,475,251,6,24.8,18,0,0,18,87.88,70.89,0.18,997,6,70,1.1,270.1497412,70.8914735,270
2018,9,9,11,0,25.9,30,128,41,6,24.7,9,0,3,9,93.19,85.2,0.18,997,6,71,0.8,274.1422342,12.2813206,270
2018,9,9,12,0,25.5,0,0,0,7,24.4,0,0,0,0,93.65,-9999,0.18,998,6,72,0.9,278.318817,nan,nan
2018,9,9,13,0,25.2,0,0,0,7,24.3,0,0,0,0,94.6,-9999,0.18,999,6.1,73,1,283.2445794,nan,nan
2018,9,9,14,0,25,0,0,0,7,24.2,0,0,0,0,95.05,-9999,0.18,999,6.2,73,1.2,289.8114523,nan,nan
2018,9,9,15,0,24.9,0,0,0,7,24.1,0,0,0,0,95.11,-9999,0.18,999,6.3,73,1.3,299.8644227,nan,nan
2018,9,9,16,0,24.6,0,0,0,4,24,0,0,0,0,96.63,-9999,0.18,999,6.4,71,1.3,317.7619118,nan,nan
2018,9,9,17,0,24.5,0,0,0,4,24,0,0,0,0,96.94,-9999,0.18,998,6.4,71,1.2,350.8351335,nan,nan
2018,9,9,18,0,24.3,0,0,0,4,23.9,0,0,0,0,97.73,-9999,0.18,998,6.4,72,1,29.76072932,nan,nan
2018,9,9,19,0,24.1,0,0,0,4,23.8,0,0,0,0,98.49,-9999,0.18,998,6.4,78,0.8,53.66288279,nan,nan
2018,9,9,20,0,23.9,0,0,0,4,23.8,0,0,0,0,99.15,-9999,0.18,998,6.3,84,0.7,66.44405402,nan,nan
2018,9,9,21,0,23.8,0,0,0,4,23.6,0,0,0,0,99.05,-9999,0.18,998,6.2,84,0.7,74.25165376,nan,nan
2018,9,9,22,0,23.7,0,0,0,4,23.6,0,0,0,0,99.1,-9999,0.18,999,6.2,81,0.6,79.78026544,nan,nan
2018,9,9,23,0,24.1,0,0,0,4,23.7,0,0,0,0,97.85,-9999,0.18,999,6.1,80,0.8,84.23460586,nan,nan
2018,9,10,0,0,25.3,80,284,143,4,24.2,50,0,3,50,93.87,77.32,0.18,1000,6.1,83,1.4,88.28240615,37.54298864,90
2018,9,10,1,0,26.6,132,532,374,4,24.7,115,0,0,115,89.14,62.94,0.18,1001,6,103,1.5,92.45445522,62.91300254,90
2018,9,10,2,0,27.9,155,674,601,3,24.8,298,243,0,459,83.13,48.58,0.18,1001,6,141,1.5,97.44646119,48.33462424,90
2018,9,10,3,0,28.8,167,753,788,2,24.7,320,462,0,701,78.56,34.42,0.18,1001,6,170,1.7,104.7459934,33.53067485,90
2018,9,10,4,0,29.4,173,795,915,3,24.6,468,239,0,690,75.55,20.99,0.18,1000,5.9,190,1.8,119.2591252,18.50487807,90
2018,9,10,5,0,29.8,175,811,970,1,24.6,175,811,0,970,73.68,11.37,0.18,999,5.9,205,1.8,163.1831889,3.32813631,90
2018,9,10,6,0,30,215,752,938,0,24.5,215,752,0,938,72.64,15.86,0.18,999,6,218,1.8,227.771462,11.87997318,270
2018,9,10,7,0,29.9,206,725,843,0,24.5,206,725,0,843,72.78,28.41,0.18,998,6,228,1.8,250.2828367,26.98976895,270
2018,9,10,8,0,29.7,185,675,684,0,24.5,185,675,0,684,73.62,42.37,0.18,997,6,235,1.7,259.6715372,41.90440426,270
2018,9,10,9,0,29.3,155,583,475,0,24.8,155,583,0,475,76.6,56.68,0.18,997,6,240,1.5,265.3827058,56.58881825,270
2018,9,10,10,0,28.6,108,416,243,0,24.9,108,416,0,243,80.52,71.08,0.18,997,6,243,1.1,269.78709,71.07264444,270
2018,9,10,11,0,27.2,29,100,37,8,25.2,29,100,5,37,88.65,85.38,0.18,998,6,242,0.6,273.7997809,11.8000669,270
2018,9,10,12,0,26.9,0,0,0,4,24.5,0,0,0,0,86.89,-9999,0.18,998,6,238,0.6,277.977426,nan,nan
2018,9,10,13,0,26.9,0,0,0,8,24.1,0,0,0,0,84.78,-9999,0.18,999,6,234,0.6,282.886957,nan,nan
2018,9,10,14,0,26.8,0,0,0,7,23.9,0,0,1,0,84.37,-9999,0.18,999,6.1,226,0.5,289.4208292,nan,nan
2018,9,10,15,0,26.5,0,0,0,7,23.9,0,0,0,0,85.57,-9999,0.18,1000,6.1,230,0.4,299.4341979,nan,nan
2018,9,10,16,0,26.3,0,0,0,4,23.8,0,0,0,0,86.06,-9999,0.18,999,6.2,247,0.4,317.3711,nan,nan
2018,9,10,17,0,25.9,0,0,0,4,23.8,0,0,0,0,88.15,-9999,0.18,999,6.2,275,0.3,350.911878,nan,nan
2018,9,10,18,0,25.3,0,0,0,7,23.7,0,0,0,0,91.12,-9999,0.18,998,6.2,281,0.4,30.40245941,nan,nan
2018,9,10,19,0,24.7,0,0,0,1,23.7,0,0,0,0,94.46,-9999,0.18,997,6.3,264,0.5,54.29470165,nan,nan
2018,9,10,20,0,24.2,0,0,0,8,23.7,0,0,0,0,97.09,-9999,0.18,997,6.4,256,0.6,66.96497097,nan,nan
2018,9,10,21,0,24,0,0,0,8,23.6,0,0,0,0,97.88,-9999,0.18,997,6.4,247,0.7,74.6962344,nan,nan
2018,9,10,22,0,23.8,0,0,0,3,23.6,0,0,0,0,98.78,-9999,0.18,998,6.4,234,0.9,80.18334034,nan,nan
2018,9,10,23,0,24.2,0,0,0,4,23.9,0,0,0,0,97.96,-9999,0.18,998,6.4,226,1.1,84.62312799,nan,nan
2018,9,11,0,0,25.3,92,199,135,7,24.5,92,199,5,135,95.11,77.34,0.17,999,6.4,231,1.5,88.68068572,37.46591929,90
2018,9,11,1,0,26.5,163,441,364,7,24.8,163,441,5,364,90.43,62.95,0.17,1000,6.4,247,1.6,92.89080898,62.92141594,90
2018,9,11,2,0,27.8,195,594,588,7,24.9,275,352,0,507,84.51,48.6,0.17,1000,6.4,259,1.7,97.96387238,48.32728515,90
2018,9,11,3,0,29,211,682,773,0,24.9,211,682,0,773,78.74,34.48,0.17,999,6.4,267,1.6,105.4265502,33.50193846,90
2018,9,11,4,0,29.9,216,730,897,7,25,357,25,0,381,74.98,21.12,0.17,998,6.4,268,1.5,120.2758,18.45041875,90
2018,9,11,5,0,30.6,218,750,952,7,25.1,430,415,0,837,72.37,11.71,0.17,997,6.5,259,1.3,164.1169173,3.245671587,90
2018,9,11,6,0,30.6,199,768,936,7,25,426,393,0,804,72.1,16.19,0.17,996,6.5,239,1.2,227.0165311,11.99022161,270
2018,9,11,7,0,30.4,188,745,841,7,25.2,355,454,0,753,73.87,28.65,0.17,996,6.6,230,1.3,249.6391718,27.12519512,270
2018,9,11,8,0,30,168,699,683,7,25.4,211,637,0,680,76.45,42.57,0.17,995,6.6,228,1.3,259.1788875,42.06069048,270
2018,9,11,9,0,29.5,141,610,474,7,25.8,141,610,5,474,80.78,56.86,0.17,995,6.6,228,1.1,264.9747246,56.76079477,270
2018,9,11,10,0,28.7,99,441,241,6,25.7,92,0,0,92,84.05,71.26,0.17,995,6.6,225,1,269.4240066,71.25480825,270
2018,9,11,11,0,27.6,28,103,36,7,25.9,16,0,3,16,90.69,85.57,0.17,996,6.6,222,0.6,273.4563509,11.31946584,270
2018,9,11,12,0,27.1,0,0,0,7,25.6,0,0,0,0,91.45,-9999,0.17,996,6.6,221,0.6,277.6344962,nan,nan
2018,9,11,13,0,26.6,0,0,0,4,25.5,0,0,0,0,93.74,-9999,0.17,997,6.6,218,0.6,282.5269925,nan,nan
2018,9,11,14,0,26.2,0,0,0,7,25.4,0,0,1,0,95.4,-9999,0.17,997,6.6,213,0.6,289.0264516,nan,nan
2018,9,11,15,0,25.8,0,0,0,7,25.3,0,0,0,0,96.82,-9999,0.17,997,6.7,203,0.7,298.9974829,nan,nan
2018,9,11,16,0,25.6,0,0,0,7,25.1,0,0,0,0,96.86,-9999,0.17,997,6.7,197,0.9,316.9702724,nan,nan
2018,9,11,17,0,25.3,0,0,0,7,24.8,0,0,0,0,97.24,-9999,0.17,996,6.7,197,1.2,350.9926323,nan,nan
2018,9,11,18,0,25,0,0,0,7,24.6,0,0,0,0,97.61,-9999,0.17,995,6.7,202,1.2,31.06217864,nan,nan
2018,9,11,19,0,24.7,0,0,0,7,24.5,0,0,0,0,98.54,-9999,0.17,995,6.6,211,1.1,54.93475,nan,nan
2018,9,11,20,0,24.6,0,0,0,8,24.3,0,0,0,0,98.22,-9999,0.17,996,6.5,221,1.2,67.48964286,nan,nan
2018,9,11,21,0,24.5,0,0,0,7,24.2,0,0,0,0,97.95,-9999,0.17,996,6.4,229,1.3,75.14304219,nan,nan
2018,9,11,22,0,24.3,0,0,0,7,24,0,0,0,0,98.27,-9999,0.17,996,6.3,242,1.2,80.58807678,nan,nan
2018,9,11,23,0,24.3,0,0,0,6,24,0,0,0,0,98.45,-9999,0.17,997,6.2,260,1.1,85.01310936,nan,nan
2018,9,12,0,0,24.9,60,426,153,6,24.4,8,0,3,8,96.92,77.36,0.17,997,6,276,1.5,89.08039287,37.39014743,90
2018,9,12,1,0,25.4,92,657,391,6,24.3,20,0,0,20,93.58,62.97,0.17,998,5.9,290,1.9,93.32864231,62.92955045,90
2018,9,12,2,0,26.1,111,768,618,7,24.1,156,0,0,156,88.98,48.63,0.17,997,5.9,293,2.3,98.48274832,48.31959539,90
2018,9,12,3,0,27.2,134,809,801,7,24,405,150,0,529,82.68,34.54,0.17,997,5.8,289,2.7,106.1076436,33.47272585,90
2018,9,12,4,0,28.2,140,843,926,7,23.9,388,490,3,845,77.63,21.26,0.17,996,5.8,285,2.9,121.2838763,18.39531657,90
2018,9,12,5,0,29,143,855,979,4,24,494,106,0,597,74.68,12.05,0.17,995,5.9,282,3,165.0026096,3.162385648,90
2018,9,12,6,0,29.5,161,824,951,7,24.3,395,32,0,426,73.55,16.52,0.17,995,6,279,2.8,226.2893221,12.10144307,270
2018,9,12,7,0,29.6,159,790,851,9,24.4,243,12,0,253,73.74,28.9,0.17,994,6.2,275,2.4,249.0034425,27.261687,270
2018,9,12,8,0,29.2,149,736,690,6,24.7,103,0,0,103,76.86,42.78,0.17,994,6.3,267,1.9,258.6885197,42.21806089,270
2018,9,12,9,0,28.5,127,648,479,6,25,62,0,0,62,81.19,57.05,0.17,994,6.3,257,1.5,264.5672151,56.9338025,270
2018,9,12,10,0,27.6,92,477,243,6,25,58,0,0,58,85.76,71.44,0.17,994,6.4,249,1.2,269.0605709,71.43788713,270
2018,9,12,11,0,26.5,27,117,35,6,25.2,10,0,3,10,92.83,85.75,0.17,994,6.4,242,0.8,273.1120115,10.83971114,270
2018,9,12,12,0,25.9,0,0,0,6,24.9,0,0,0,0,94.4,-9999,0.17,995,6.4,241,0.8,277.2900856,nan,nan
2018,9,12,13,0,25.6,0,0,0,7,24.7,0,0,0,0,95,-9999,0.17,995,6.4,237,0.8,282.1647324,nan,nan
2018,9,12,14,0,25.2,0,0,0,7,24.6,0,0,1,0,96.33,-9999,0.17,996,6.4,231,0.7,288.6283389,nan,nan
2018,9,12,15,0,24.9,0,0,0,7,24.4,0,0,0,0,96.85,-9999,0.17,996,6.4,225,0.7,298.5542014,nan,nan
2018,9,12,16,0,24.6,0,0,0,7,24.2,0,0,0,0,97.35,-9999,0.17,996,6.3,220,0.7,316.5590378,nan,nan
2018,9,12,17,0,24.3,0,0,0,7,23.9,0,0,0,0,97.9,-9999,0.17,995,6.3,221,0.7,351.0774827,nan,nan
2018,9,12,18,0,24,0,0,0,7,23.8,0,0,0,0,98.81,-9999,0.17,995,6.2,224,0.6,31.74019774,nan,nan
2018,9,12,19,0,23.8,0,0,0,7,23.6,0,0,0,0,99.02,-9999,0.17,994,6.2,231,0.5,55.58283774,nan,nan
2018,9,12,20,0,23.7,0,0,0,6,23.5,0,0,0,0,99,-9999,0.17,994,6.2,243,0.4,68.01788848,nan,nan
2018,9,12,21,0,23.7,0,0,0,7,23.4,0,0,0,0,98.3,-9999,0.17,994,6.1,255,0.5,75.59193534,nan,nan
2018,9,12,22,0,23.6,0,0,0,8,23.3,0,0,0,0,98.31,-9999,0.17,994,6.1,264,0.6,80.99435552,nan,nan
2018,9,12,23,0,24,0,0,0,7,23.6,0,0,0,0,97.52,-9999,0.17,995,6.1,275,0.5,85.4044395,nan,nan
2018,9,13,0,0,25.1,58,440,154,4,24.2,81,107,3,104,94.51,77.37,0.17,995,6.2,289,0.9,89.48141407,37.31547244,90
2018,9,13,1,0,26.6,88,670,393,3,24.3,186,224,3,288,87.34,62.99,0.17,996,6.2,301,1.1,93.7678231,62.93745247,90
2018,9,13,2,0,28,108,773,618,0,24,108,773,0,618,78.96,48.67,0.17,996,6.3,315,1,99.00290608,48.31160416,90
2018,9,13,3,0,28.6,126,821,802,3,23.7,374,337,0,651,74.67,34.6,0.17,997,6.3,331,1,106.7889447,33.44308958,90
2018,9,13,4,0,28.7,137,846,924,7,23.7,455,288,0,723,74.2,21.41,0.17,997,6.3,332,1.3,122.2826358,18.33962773,90
2018,9,13,5,0,28.9,142,855,977,7,23.7,504,164,0,665,73.74,12.4,0.17,996,6.3,328,1.4,165.8432358,3.078338556,90
2018,9,13,6,0,29.1,146,845,954,9,23.9,211,11,0,221,73.47,16.86,0.17,995,6.2,322,1.3,225.5886141,12.21357334,270
2018,9,13,7,0,29.3,139,823,858,6,24,339,27,0,363,73.27,29.14,0.17,994,6.1,312,1.3,248.3757381,27.39917593,270
2018,9,13,8,0,29.1,128,776,696,6,24.3,123,0,0,123,75.31,42.99,0.17,994,6,294,1.3,258.2005566,42.37644224,270
2018,9,13,9,0,28.9,108,693,483,6,24.6,66,0,0,66,77.64,57.25,0.17,993,6,283,1.2,264.1602742,57.10776394,270
2018,9,13,10,0,28.1,79,527,245,9,24.5,12,0,0,12,80.85,71.63,0.17,994,6.1,283,1.1,268.6968611,71.62179962,270
2018,9,13,11,0,26.7,24,147,35,6,24.9,4,0,3,4,90.12,85.93,0.17,994,6.1,281,0.7,272.766829,10.3610086,270
2018,9,13,12,0,26.2,0,0,0,7,24.6,0,0,0,0,91.03,-9999,0.17,995,6.1,288,0.7,276.944252,nan,nan
2018,9,13,13,0,25.9,0,0,0,6,24.4,0,0,0,0,91.53,-9999,0.17,995,6.1,302,0.7,281.8002239,nan,nan
2018,9,13,14,0,25.6,0,0,0,7,24.3,0,0,1,0,92.53,-9999,0.17,996,6.1,318,0.7,288.2265119,nan,nan
2018,9,13,15,0,25.3,0,0,0,6,24.3,0,0,0,0,94.01,-9999,0.17,996,6.1,328,0.7,298.1042775,nan,nan
2018,9,13,16,0,25.1,0,0,0,7,24.2,0,0,0,0,94.68,-9999,0.17,995,6.2,332,0.8,316.1369856,nan,nan
2018,9,13,17,0,24.8,0,0,0,6,24.1,0,0,0,0,96.02,-9999,0.17,995,6.2,332,0.8,351.166511,nan,nan
2018,9,13,18,0,24.7,0,0,0,6,24,0,0,0,0,96.12,-9999,0.17,994,6.3,332,0.9,32.43681314,nan,nan
2018,9,13,19,0,24.5,0,0,0,7,24,0,0,0,0,97.09,-9999,0.17,994,6.4,339,0.9,56.23875927,nan,nan
2018,9,13,20,0,24.4,0,0,0,7,23.9,0,0,0,0,97.17,-9999,0.17,993,6.5,341,1.2,68.54952124,nan,nan
2018,9,13,21,0,24.3,0,0,0,7,23.8,0,0,0,0,97.32,-9999,0.17,993,6.7,348,1.5,76.04276954,nan,nan
2018,9,13,22,0,24.3,0,0,0,7,23.8,0,0,0,0,97.16,-9999,0.17,993,6.9,2,1.7,81.40205561,nan,nan
2018,9,13,23,0,24.4,0,0,0,7,23.9,0,0,0,0,97.17,-9999,0.17,994,7,23,2,85.79700634,nan,nan
2018,9,14,0,0,24.9,61,395,147,6,24.3,30,0,3,30,96.54,77.39,0.17,994,7,44,2.4,89.88363388,37.24167881,90
2018,9,14,1,0,25.6,101,623,383,6,24.7,86,0,0,86,94.98,63.01,0.17,996,6.8,63,2.6,94.2082166,62.94517247,90
2018,9,14,2,0,26.4,123,739,611,6,25.1,120,0,0,120,92.35,48.7,0.17,996,6.4,77,3.2,99.5241589,48.30336486,90
2018,9,14,3,0,27.5,147,785,793,7,25.2,289,19,0,304,87.27,34.67,0.17,997,6.1,86,3.5,107.4701199,33.4130866,90
2018,9,14,4,0,28.5,158,819,919,7,25.3,470,223,0,677,82.69,21.56,0.17,996,5.9,86,3.4,123.2713871,18.28341297,90
2018,9,14,5,0,29.3,159,835,974,8,25.3,504,188,0,687,79.26,12.75,0.17,995,5.8,84,3.3,166.6415357,2.993595019,90
2018,9,14,6,0,29.8,176,803,943,7,25.4,436,370,0,790,77.24,17.2,0.17,994,5.8,82,3.1,224.9132122,12.32654353,270
2018,9,14,7,0,29.9,160,791,849,7,25.5,346,480,0,764,77.26,29.39,0.17,993,5.9,80,2.9,247.7561258,27.53758861,270
2018,9,14,8,0,29.8,137,757,688,8,25.7,347,186,0,482,78.73,43.2,0.17,993,6,81,2.4,257.7151125,42.53575685,270
2018,9,14,9,0,29.4,114,674,477,6,25.9,234,201,0,343,81.53,57.44,0.17,993,6.1,82,1.9,263.7539943,57.28259724,270
2018,9,14,10,0,28.5,82,508,240,8,26.2,97,397,0,221,87.42,71.82,0.17,993,6.2,83,1.3,268.3329533,71.80646015,270
2018,9,14,11,0,27.3,24,132,32,3,25.8,23,98,3,30,91.58,-9999,0.17,994,6.2,83,0.8,272.4208687,9.883578007,270
2018,9,14,12,0,26.9,0,0,0,1,25.4,0,0,0,0,91.47,-9999,0.17,994,6.3,81,0.8,276.5970526,nan,nan
2018,9,14,13,0,26.5,0,0,0,1,25.2,0,0,0,0,92.82,-9999,0.17,995,6.3,78,0.8,281.4335141,nan,nan
2018,9,14,14,0,26.2,0,0,0,0,25.1,0,0,1,0,93.89,-9999,0.17,996,6.2,78,0.8,287.8209922,nan,nan
2018,9,14,15,0,25.8,0,0,0,0,25,0,0,0,0,95.31,-9999,0.17,996,6.1,79,0.8,297.6476352,nan,nan
2018,9,14,16,0,25.4,0,0,0,7,24.8,0,0,0,0,96.55,-9999,0.17,996,5.9,76,0.8,315.703685,nan,nan
2018,9,14,17,0,25,0,0,0,1,24.5,0,0,0,0,97.33,-9999,0.17,995,5.8,71,0.7,351.2597926,nan,nan
2018,9,14,18,0,24.6,0,0,0,3,24.3,0,0,0,0,98.22,-9999,0.17,995,5.8,62,0.7,33.15230438,nan,nan
2018,9,14,19,0,24.4,0,0,0,7,24.1,0,0,0,0,97.96,-9999,0.17,994,5.8,50,0.7,56.90229349,nan,nan
2018,9,14,20,0,24.2,0,0,0,7,23.9,0,0,0,0,98,-9999,0.17,994,5.8,36,0.6,69.08434953,nan,nan
2018,9,14,21,0,24,0,0,0,7,23.7,0,0,0,0,98.26,-9999,0.17,994,5.9,27,0.6,76.49539833,nan,nan
2018,9,14,22,0,23.9,0,0,0,7,23.6,0,0,0,0,97.97,-9999,0.17,994,5.9,31,0.6,81.81105463,nan,nan
2018,9,14,23,0,24.4,0,0,0,9,24.1,0,0,0,0,97.94,-9999,0.17,994,6.1,42,0.7,86.19069636,nan,nan
2018,9,15,0,0,25.9,79,298,144,6,24.9,8,0,3,8,94.44,77.41,0.17,995,6.3,60,1.1,90.28693514,37.16853464,90
2018,9,15,1,0,26.9,146,495,370,6,25.3,19,0,0,19,90.75,63.03,0.17,996,6.6,69,1.6,94.6496857,62.95276533,90
2018,9,15,2,0,27.3,183,620,591,6,25.4,208,10,0,215,89.16,48.74,0.17,996,6.7,77,2.4,100.0463165,48.2949355,90
2018,9,15,3,0,27.7,214,677,771,7,25.2,402,209,0,574,86.47,34.74,0.17,996,6.5,86,2.8,108.1508319,33.38277859,90
2018,9,15,4,0,28.2,205,748,900,7,25.1,387,486,0,839,83.25,21.72,0.17,996,6.3,94,2.6,124.2494684,18.22673792,90
2018,9,15,5,0,28.7,182,799,960,8,25,437,390,0,817,80.46,13.11,0.17,995,6.1,95,2.4,167.4000336,2.90822468,90
2018,9,15,6,0,29.2,175,803,941,7,25,423,395,0,800,78.08,17.54,0.17,994,6.1,82,2.2,224.2619485,12.44027982,270
2018,9,15,7,0,29.5,153,799,847,3,25,370,407,0,724,76.68,29.65,0.17,993,6.1,68,2,247.1446506,27.67684692,270
2018,9,15,8,0,29.6,131,766,688,7,25,229,580,0,651,76.59,43.41,0.17,992,6.1,61,1.8,257.2322925,42.69592233,270
2018,9,15,9,0,29.5,109,687,476,7,25.4,208,354,0,397,78.58,57.64,0.17,992,6.2,57,1.5,263.3484637,57.45821613,270
2018,9,15,10,0,28.8,78,520,239,7,25.8,92,424,0,223,83.84,72.01,0.17,992,6.2,60,1,267.9689205,71.9917789,270
2018,9,15,11,0,27.7,23,132,31,6,25.3,23,132,5,31,86.66,-9999,0.17,992,6.3,70,0.6,272.074194,9.407654043,270
2018,9,15,12,0,27.3,0,0,0,7,25.1,0,0,0,0,87.79,-9999,0.17,993,6.4,79,0.6,276.2485435,nan,nan
2018,9,15,13,0,27,0,0,0,7,25.1,0,0,0,0,89.15,-9999,0.17,994,6.5,81,0.6,281.0646501,nan,nan
2018,9,15,14,0,26.9,0,0,0,1,24.9,0,0,1,0,88.87,-9999,0.17,994,6.6,75,0.5,287.4118022,nan,nan
2018,9,15,15,0,26.7,0,0,0,7,24.9,0,0,0,0,90.08,-9999,0.17,994,6.6,55,0.4,297.1841985,nan,nan
2018,9,15,16,0,26.3,0,0,0,7,24.9,0,0,0,0,92.24,-9999,0.17,994,6.6,16,0.4,315.2586832,nan,nan
2018,9,15,17,0,25.8,0,0,0,7,24.9,0,0,0,0,94.68,-9999,0.17,993,6.7,2,0.5,351.3573954,nan,nan
2018,9,15,18,0,25.4,0,0,0,7,24.9,0,0,0,0,97.13,-9999,0.17,993,6.8,7,0.5,33.88693242,nan,nan
2018,9,15,19,0,25.1,0,0,0,6,24.8,0,0,0,0,98.39,-9999,0.17,992,6.8,17,0.6,57.57320466,nan,nan
2018,9,15,20,0,24.9,0,0,0,7,24.7,0,0,0,0,98.93,-9999,0.17,992,6.8,23,0.7,69.62217758,nan,nan
2018,9,15,21,0,24.9,0,0,0,7,24.6,0,0,0,0,98.31,-9999,0.17,992,6.7,27,0.7,76.94967364,nan,nan
2018,9,15,22,0,24.8,0,0,0,7,24.5,0,0,0,0,98.3,-9999,0.17,993,6.6,32,0.7,82.22122918,nan,nan
2018,9,15,23,0,25,0,0,0,1,24.7,0,0,0,0,98.07,-9999,0.17,993,6.5,31,0.8,86.58539506,nan,nan
2018,9,16,0,0,25.9,60,425,153,0,25.2,60,425,0,153,96,77.42,0.17,993,6.5,28,1.3,90.69119936,37.09579149,90
2018,9,16,1,0,27,95,652,391,3,25.6,185,236,0,292,92.14,63.05,0.17,994,6.5,24,1.8,95.09209132,62.96029045,90
2018,9,16,2,0,27.9,119,755,616,7,25.5,304,193,0,432,86.67,48.77,0.17,994,6.5,25,2.3,100.5691854,48.28637871,90
2018,9,16,3,0,28.9,143,795,796,7,25.3,390,275,0,616,81.15,34.82,0.17,993,6.5,27,2.6,108.8307406,33.35223202,90
2018,9,16,4,0,29.8,159,817,917,7,25.4,458,275,0,713,77.24,21.89,0.17,993,6.5,31,2.5,125.2162489,18.16967306,90
2018,9,16,5,0,30.5,174,813,965,7,25.4,428,419,0,835,74.05,13.47,0.17,992,6.5,39,2.1,168.1210546,2.822302076,90
2018,9,16,6,0,30.9,192,780,934,7,25.1,412,429,0,820,71.5,17.89,0.17,991,6.5,54,1.2,223.6336837,12.55470357,270
2018,9,16,7,0,30.8,199,730,832,7,24.9,409,315,0,682,71.06,29.91,0.17,991,6.5,79,0.6,246.5413361,27.81686805,270
2018,9,16,8,0,30.6,184,670,669,7,24.9,288,423,0,594,71.88,43.63,0.17,990,6.4,151,0.4,256.7521923,42.85685185,270
2018,9,16,9,0,30.3,151,578,459,3,25.3,210,340,0,391,74.7,57.83,0.17,990,6.3,266,0.8,262.9437653,57.63453009,270
2018,9,16,10,0,29.7,104,398,226,1,25.5,104,398,0,226,78.32,72.2,0.17,990,6.3,273,0.9,267.6048332,72.17766212,270
2018,9,16,11,0,27.8,22,66,26,1,26.2,22,66,0,26,90.76,-9999,0.17,991,6.3,267,0.8,271.7268666,8.933486542,270
